O=C(NC*)c1ccc(F)c(F)c1;c1cc(-c2ccc(Cl)cc2)on1;O=C(NCc1cc(-c2ccc(Cl)cc2)on1)c1ccc(F)c(F)c1
CCN(CC)CCN1C(=O)c2oc3ccccc3c(=O)c2C1c1ccc(*)cc1;OC;CCN(CC)CCN1C(=O)c2oc3ccccc3c(=O)c2C1c1ccc(OC)cc1
CCOC(=O)CC(=O)C*;Sc1ncnc2sc3c(c12)CCCC3;CCOC(=O)CC(=O)CSc1ncnc2sc3c(c12)CCCC3
CCOc1cc(-c2ccc(F)cc2)nc2ccc(C(=O)O*)cc12;CCOC;CCOc1cc(-c2ccc(F)cc2)nc2ccc(C(=O)OCCOC)cc12
COc1ccccc1C*;NC(=O)C(=O)NCC(c1ccco1)S(=O)(=O)c1ccc(Cl)cc1;COc1ccccc1CNC(=O)C(=O)NCC(c1ccco1)S(=O)(=O)c1ccc(Cl)cc1
CCOC(=O)C*;Sc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(F)cc1;CCOC(=O)CSc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(F)cc1
COc1ccc(-n2c(SCC(=O)N(c3ccccc3)*)nc3sc4c(c3c2=O)CCCC4)cc1;C(C)C;COc1ccc(-n2c(SCC(=O)N(c3ccccc3)C(C)C)nc3sc4c(c3c2=O)CCCC4)cc1
S(c1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(Cl)cc1)*;CCC;CCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(Cl)cc1
CCCCCCn1c(CN2CCN(c3ccc(*)cc3)CC2)nc2c1c(=O)[nH]c(=O)n2C;OC;CCCCCCn1c(CN2CCN(c3ccc(OC)cc3)CC2)nc2c1c(=O)[nH]c(=O)n2C
CCOC(=O)c1sc(NC(=O)c2ccc([N+](=O)[O-])s2)c(*)c1C;C#N;CCOC(=O)c1sc(NC(=O)c2ccc([N+](=O)[O-])s2)c(C#N)c1C
O(C(=O)c1c(NC(=O)C(C)Sc2nnc(CNC(=O)c3ccc([N+](=O)[O-])cc3)n2C)sc2c1CCC2)*;CC;CCOC(=O)c1c(NC(=O)C(C)Sc2nnc(CNC(=O)c3ccc([N+](=O)[O-])cc3)n2C)sc2c1CCC2
n1(*)c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)n(C)c(=O)n2C;CCCCCCC;CCCCCCCn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)n(C)c(=O)n2C
O=C(NCCN1CCN(c2ccc(F)cc2)CC1)*;c1ccc(Br)o1;O=C(NCCN1CCN(c2ccc(F)cc2)CC1)c1ccc(Br)o1
CCCN*;C(=O)c1ccc(Cn2c(SCC(=O)NCc3ccc(F)cc3)nc3ccccc3c2=O)cc1;CCCNC(=O)c1ccc(Cn2c(SCC(=O)NCc3ccc(F)cc3)nc3ccccc3c2=O)cc1
CCCCCn1c(=O)[nH]c2cc(*)ccc2c1=O;C(=O)NCCCOC;CCCCCn1c(=O)[nH]c2cc(C(=O)NCCCOC)ccc2c1=O
CCCC(=O)N1N=C(c2ccc(*)cc2)CC1c1cccs1;NS(C)(=O)=O;CCCC(=O)N1N=C(c2ccc(NS(C)(=O)=O)cc2)CC1c1cccs1
O=C(N1CCN(CC(=O)N2CCc3ccccc32)CC1)*;C1CC1;O=C(C1CC1)N1CCN(CC(=O)N2CCc3ccccc32)CC1
CCCc1nc2ccccc2n1CCO*;c1ccccc1;CCCc1nc2ccccc2n1CCOc1ccccc1
COc1ccc(NC(=O)COc2cccc(O*)c2)cc1;CC(C)C;COc1ccc(NC(=O)COc2cccc(OCC(C)C)c2)cc1
O=C(Nc1ccccc1O*)c1ccc(S(=O)(=O)N2CCCCC2)cc1;C(F)F;O=C(Nc1ccccc1OC(F)F)c1ccc(S(=O)(=O)N2CCCCC2)cc1
COc1cccc(Nc2nc(N3CCN(c4ccccc4*)CC3)nc3c2cnn3C)c1;OC;COc1cccc(Nc2nc(N3CCN(c4ccccc4OC)CC3)nc3c2cnn3C)c1
N(C(=O)CN1C(=O)NC2(CCC(C(C)(C)C)CC2)C1=O)*;CCC;CCCNC(=O)CN1C(=O)NC2(CCC(C(C)(C)C)CC2)C1=O
c1(*)ccc(-c2ccc(SCC(=O)NCc3ccco3)nn2)cc1;CC;CCc1ccc(-c2ccc(SCC(=O)NCc3ccco3)nn2)cc1
O=C(CS*)N1CCCCCC1;c1ccc2nnc(-c3ccccc3)n2n1;O=C(CSc1ccc2nnc(-c3ccccc3)n2n1)N1CCCCCC1
CCNc1nc(N*)n2c(SCC(=O)Nc3ccc(Cl)cc3)nnc2n1;CC;CCNc1nc(NCC)n2c(SCC(=O)Nc3ccc(Cl)cc3)nnc2n1
N(CC)(C(=O)Oc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1)*;CC;CCN(CC)C(=O)Oc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1
CCCO*;c1ccc(CN2C(=O)C(=O)c3cc(C)ccc32)cc1;CCCOc1ccc(CN2C(=O)C(=O)c3cc(C)ccc32)cc1
CC(=O)NCCc1nc2ccccc2n1CCO*;c1ccc(Cl)cc1;CC(=O)NCCc1nc2ccccc2n1CCOc1ccc(Cl)cc1
O=C1c2oc3ccc(Br)cc3c(=O)c2C(c2ccccc2)N1*;CCO;O=C1c2oc3ccc(Br)cc3c(=O)c2C(c2ccccc2)N1CCO
CCCCO*;c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1;CCCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1
O=C(C*)Nc1nc(-c2ccncc2)cs1;Oc1ccccc1Cl;O=C(COc1ccccc1Cl)Nc1nc(-c2ccncc2)cs1
O=C(CS*)Nc1cc(C(F)(F)F)ccc1Cl;c1nc2sc(-c3ccccc3)cc2c(=O)n1-c1ccccc1;O=C(CSc1nc2sc(-c3ccccc3)cc2c(=O)n1-c1ccccc1)Nc1cc(C(F)(F)F)ccc1Cl
c1(*)nc(N2CCC(C(=O)O)CC2)c2oc3ccccc3c2n1;CC;CCc1nc(N2CCC(C(=O)O)CC2)c2oc3ccccc3c2n1
C=C(C)Cn1c(SC*)nc2c1c(=O)[nH]c(=O)n2C;CCO;C=C(C)Cn1c(SCCCO)nc2c1c(=O)[nH]c(=O)n2C
O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)*;c1ccccc1Cl;O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1ccccc1Cl
Cn1cc(/C=C(/C(=O)c2ccccc2)*)c2ccccc12;C#N;Cn1cc(/C=C(\C#N)C(=O)c2ccccc2)c2ccccc21
CCc1cccc(OCC(O)Cn2c(N*)nc3c2c(=O)n(C)c(=O)n3C)c1;CCCO;CCc1cccc(OCC(O)Cn2c(NCCCO)nc3c2c(=O)n(C)c(=O)n3C)c1
CCCn1c(=O)c2c(nc3n2CCCN3c2ccc(*)cc2)n(C)c1=O;OCC;CCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCC)cc2)n(C)c1=O
O=C(Nc1nc2cc3c(cc2s1)OCCO3)*;CCCS(=O)(=O)c1ccc(F)cc1;O=C(CCCS(=O)(=O)c1ccc(F)cc1)Nc1nc2cc3c(cc2s1)OCCO3
CCc1ccccc1-n1nnnc1SC*;C(=O)N1CCOCC1;CCc1ccccc1-n1nnnc1SCC(=O)N1CCOCC1
CN(C)c1nc2c(c(=O)[nH]c(=O)n2C)n1*;CC(O)c1ccccc1;CN(C)c1nc2c(c(=O)[nH]c(=O)n2C)n1CC(O)c1ccccc1
COc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)ccc1OCC(=O)N*;c1ccccc1;COc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)ccc1OCC(=O)Nc1ccccc1
C(Sc1ncc(-c2ccccc2)n1Cc1ccccc1)*;C=C;C=CCSc1ncc(-c2ccccc2)n1Cc1ccccc1
Cn1c(=O)[nH]c(=O)c2c1nc(N1CCOCC1)n2*;Cc1ccccc1F;Cn1c(=O)[nH]c(=O)c2c1nc(N1CCOCC1)n2Cc1ccccc1F
CCOC(=O)c1[nH]c(C)c(C(=O)N(Cc2ccccc2)*)c1C;C(C)C;CCOC(=O)c1[nH]c(C)c(C(=O)N(Cc2ccccc2)C(C)C)c1C
Cn1c(=O)[nH]c(=O)c2c1nc(S*)n2CCCc1ccccc1;c1ccccc1;Cn1c(=O)[nH]c(=O)c2c1nc(Sc1ccccc1)n2CCCc1ccccc1
n1(*)c(N2CCN(Cc3ccc(Br)cc3)CC2)nc2c1c(=O)[nH]c(=O)n2C;CC(C)C;CC(C)Cn1c(N2CCN(Cc3ccc(Br)cc3)CC2)nc2c1c(=O)[nH]c(=O)n2C
COc1cc(/C=C2\Oc3cc(*)cc(C)c3C2=O)cc(OC)c1OC;OCC(=O)OC(C)C;COc1cc(/C=C2\Oc3cc(OCC(=O)OC(C)C)cc(C)c3C2=O)cc(OC)c1OC
CCc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccc(Cl)cc1)cn2*;CC(=O)Nc1cccc(C)c1;CCc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccc(Cl)cc1)cn2CC(=O)Nc1cccc(C)c1
CCOC(=O)*;CC1C(=O)NCCN1c1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CC)C1=O;CCOC(=O)CC1C(=O)NCCN1c1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CC)C1=O
CCOC(=O)c1c(NC(C(Cl)(Cl)Cl)*)sc2c1CCCC2;NC(=O)C(C)C;CCOC(=O)c1c(NC(NC(=O)C(C)C)C(Cl)(Cl)Cl)sc2c1CCCC2
COc1ccccc1*;C1=NN(C(=O)CCC(=O)O)C(c2ccco2)C1;COc1ccccc1C1=NN(C(=O)CCC(=O)O)C(c2ccco2)C1
NS(=O)(=O)*;c1ccc2nc(NC(=O)c3cccc(N4C(=O)CCC4=O)c3)sc2c1;NS(=O)(=O)c1ccc2nc(NC(=O)c3cccc(N4C(=O)CCC4=O)c3)sc2c1
O=C(C*)Nc1cccc(-c2ccc3nnc(-c4cccnc4)n3n2)c1;c1ccc(Cl)cc1;O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2ccc3nnc(-c4cccnc4)n3n2)c1
Cc1nnc(NC(=O)c2ccc(S(=O)(=O)N(CC*)CCC#N)cc2)o1;C#N;Cc1nnc(NC(=O)c2ccc(S(=O)(=O)N(CCC#N)CCC#N)cc2)o1
O(C(=O)c1c(C)oc2cc(Br)c(OCc3ccccc3C)cc12)*;CC;CCOC(=O)c1c(C)oc2cc(Br)c(OCc3ccccc3C)cc12
N(CCCC)(S(=O)(=O)c1ccc(C(=O)Nc2nc3ccc(NC(C)=O)cc3s2)cc1)*;CCCC;CCCCN(CCCC)S(=O)(=O)c1ccc(C(=O)Nc2nc3ccc(NC(C)=O)cc3s2)cc1
CCCC*;CCC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC23)C1;CCCCCCC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1
CCc1c(C)c(C#N)c2nc3ccccc3n2c1N*;CC(C)C;CCc1c(C)c(C#N)c2nc3ccccc3n2c1NCC(C)C
O(C(=O)c1c(C)oc2c1c(CN1CCC(C)CC1)c(O)c1ccccc21)*;CC;CCOC(=O)c1c(C)oc2c1c(CN1CCC(C)CC1)c(O)c1ccccc12
COC(=O)*;c1c(NC(=O)c2ccccc2SC)sc2c1CCCCC2;COC(=O)c1c(NC(=O)c2ccccc2SC)sc2c1CCCCC2
CCCCNC(=O)*;CCC1N=C2c3ccccc3N=C(SCc3cccc(Cl)c3)N2C1=O;CCCCNC(=O)CCC1N=C2c3ccccc3N=C(SCc3cccc(Cl)c3)N2C1=O
O=C(NCc1ccccc1Cl)*;CC1CCCCN1S(=O)(=O)c1cccs1;O=C(CC1CCCCN1S(=O)(=O)c1cccs1)NCc1ccccc1Cl
O=C(N*)Nc1ccccc1;Cc1nccc(N2CCOCC2)n1;O=C(NCc1nccc(N2CCOCC2)n1)Nc1ccccc1
Nn1c(SCC(=O)Nc2cc(Cl)ccc2Cl)nnc1*;c1ccccc1;Nn1c(SCC(=O)Nc2cc(Cl)ccc2Cl)nnc1-c1ccccc1
O(C(=O)c1c(-c2ccccc2)oc2ccc(N(C(C)=O)S(=O)(=O)c3ccc(C)cc3)cc12)*;CC;CCOC(=O)c1c(-c2ccccc2)oc2ccc(N(C(C)=O)S(=O)(=O)c3ccc(C)cc3)cc12
CCOC(=O)CSC1=C(C#N)C(c2ccccc2[N+](=O)[O-])C(C(=O)*)C(=O)N1;OC;CCOC(=O)CSC1=C(C#N)C(c2ccccc2[N+](=O)[O-])C(C(=O)OC)C(=O)N1
CCCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2*)cc1;CCN(CC)CC;CCCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCN(CC)CC)cc1
Cc1ccc(C(=O)Nc2ccccc2*)cc1S(=O)(=O)N1CCCCC1;OC(F)F;Cc1ccc(C(=O)Nc2ccccc2OC(F)F)cc1S(=O)(=O)N1CCCCC1
COc1ccc(OC)c(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2C*)c1;CN(C)C;COc1ccc(OC)c(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2CCN(C)C)c1
O=C(C*)NCc1ccc(F)cc1;Sc1nc2c([nH]c3ccccc23)c(=O)n1-c1cccc(Cl)c1;O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1cccc(Cl)c1)NCc1ccc(F)cc1
CC(=O)Nc1ccc(OCC(O)CN2CCN(S(=O)(=O)c3ccc(N*)cc3)CC2)cc1;C(C)=O;CC(=O)Nc1ccc(OCC(O)CN2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)cc1
CCOc1ccccc1N*;C(=O)c1sc(=S)n(-c2ccc(C)cc2)c1N;CCOc1ccccc1NC(=O)c1sc(=S)n(-c2ccc(C)cc2)c1N
O=C(N*)c1ccc2c(c1)OCO2;CC1(c2ccccc2)CCOCC1;O=C(NCC1(c2ccccc2)CCOCC1)c1ccc2c(c1)OCO2
n1(*)c(N2CCNCC2)nc2c1c(=O)[nH]c(=O)n2C;CCCC;CCCCn1c(N2CCNCC2)nc2c1c(=O)[nH]c(=O)n2C
CCN(C1CCS(=O)(=O)C1)*;C(=O)COc1ccc(C(C)(C)C)cc1;CCN(C(=O)COc1ccc(C(C)(C)C)cc1)C1CCS(=O)(=O)C1
CCCC*;Oc1ccc(C(=O)Nc2nc3ccc4nc(C)sc4c3s2)cc1;CCCCOc1ccc(C(=O)Nc2nc3ccc4nc(C)sc4c3s2)cc1
CCN(CC)S(=O)(=O)*;c1ccc(C(=O)Nc2sc3c(c2C#N)CC(C)CC3)cc1;CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2sc3c(c2C#N)CC(C)CC3)cc1
C(CCCn1c(=O)c2c(nc3n2CCN3c2cccc(C)c2)n(C)c1=O)*;CCCC;CCCCCCCCn1c(=O)c2c(nc3n2CCN3c2cccc(C)c2)n(C)c1=O
CCOC(=O)c1c(-c2ccc(F)cc2)csc1*;NC(=O)CN1CCOCC1;CCOC(=O)c1c(-c2ccc(F)cc2)csc1NC(=O)CN1CCOCC1
Cc1ccc(S(=O)(=O)N*)cc1;C(C)(C)CC(C)(C)C;Cc1ccc(S(=O)(=O)NC(C)(C)CC(C)(C)C)cc1
O=C(N*)c1ccc2c(c1)OCO2;c1nnc(SCc2ccccc2Cl)s1;O=C(Nc1nnc(SCc2ccccc2Cl)s1)c1ccc2c(c1)OCO2
CN1C(=O)NC(c2ccc(O)cc2)C2=C1CN(CC*)C2=O;N1CCCCC1;CN1C(=O)NC(c2ccc(O)cc2)C2=C1CN(CCN1CCCCC1)C2=O
O(c1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC)cc3)C2=O)cc1)*;CC;CCOc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC)cc3)C2=O)cc1
CCOC(=O)*;c1c(N)sc2c1CCN(Cc1ccccc1)C2;CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2
O=C(CCc1ccccc1)*;N1CCc2ccccc21;O=C(CCc1ccccc1)N1CCc2ccccc21
O=C(O)c1cccnc1*;SC1CC(=O)N(CCc2ccccc2)C1=O;O=C(O)c1cccnc1SC1CC(=O)N(CCc2ccccc2)C1=O
Cc1cc(-c2ccccc2)nc(SC(c2ccccc2)*)n1;C(=O)O;Cc1cc(-c2ccccc2)nc(SC(C(=O)O)c2ccccc2)n1
CCOC(=O)*;c1nn(-c2ccccc2)c(=O)c2c(NC(=O)c3cccc(Br)c3)scc12;CCOC(=O)c1nn(-c2ccccc2)c(=O)c2c(NC(=O)c3cccc(Br)c3)scc12
O=C(N*)c1ccc(Br)o1;C(=S)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1;O=C(NC(=S)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(Br)o1
COCCN(CCOC)S(=O)(=O)*;c1ccc(C(=O)Nc2nc3c(OC)cccc3s2)cc1;COCCN(CCOC)S(=O)(=O)c1ccc(C(=O)Nc2nc3c(OC)cccc3s2)cc1
C(n1cc(S(=O)(=O)c2ccc(OCC)cc2)c(=O)c2cc(CC)ccc12)*;CC;CCCn1cc(S(=O)(=O)c2ccc(OCC)cc2)c(=O)c2cc(CC)ccc21
C(COc1ccc(C(=O)C2C(=O)NC3(C)CC2c2cccc(OC)c2O3)cc1)*;CC;CCCCOc1ccc(C(=O)C2C(=O)NC3(C)CC2c2cccc(OC)c2O3)cc1
CCC(C*)NS(=O)(=O)c1ccc(F)c(C(=O)Nc2ccccc2OC)c1;c1ccccc1;CCC(Cc1ccccc1)NS(=O)(=O)c1ccc(F)c(C(=O)Nc2ccccc2OC)c1
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(*)c1OC;OC;COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
O=C(Nc1ccc(F)cc1F)*;CSc1ccc(-c2ccccn2)nn1;O=C(CSc1ccc(-c2ccccn2)nn1)Nc1ccc(F)cc1F
CCCCCCCn1c(=O)c2c(nc3n2CCCCN3c2ccc(O*)cc2)n(C)c1=O;CC;CCCCCCCn1c(=O)c2c(nc3n2CCCCN3c2ccc(OCC)cc2)n(C)c1=O
n1(*)c(CNC(=O)C23CC4CC(CC(C4)C2)C3)nnc1SCC(=O)N1CCN(c2ccccc2)CC1;CC;CCn1c(CNC(=O)C23CC4CC(CC(C4)C2)C3)nnc1SCC(=O)N1CCN(c2ccccc2)CC1
COc1ccc(/C=N/NC(=O)Cn2nnc3ccccc23)cc1*;OC;COc1ccc(/C=N/NC(=O)Cn2nnc3ccccc32)cc1OC
COCCn1c(C)cc2c(c1=O)C(c1ccc(Cl)cc1)C(*)=C(N)O2;C#N;COCCn1c(C)cc2c(c1=O)C(c1ccc(Cl)cc1)C(C#N)=C(N)O2
COc1ccc(-c2nc3n(n2)C(c2ccc(*)c(OC)c2)C(C(N)=O)=C(C)N3)cc1;OC;COc1ccc(-c2nc3n(n2)C(c2ccc(OC)c(OC)c2)C(C(N)=O)=C(C)N3)cc1
Cn1c(=O)c2c(*)nc(C3CC3)nc2n(C)c1=O;SCC(N)=O;Cn1c(=O)c2c(SCC(N)=O)nc(C3CC3)nc2n(C)c1=O
O(C(=O)c1[nH]c2ccccc2c1NC(=O)C1CCCC1)*;CC;CCOC(=O)c1[nH]c2ccccc2c1NC(=O)C1CCCC1
O=C(CS*)NCc1ccc2c(c1)OCO2;c1nc2c(cnn2-c2ccccc2)c(=O)[nH]1;O=C(CSc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)NCc1ccc2c(c1)OCO2
O(c1ccc(C)cc1S(=O)(=O)NC(C)(C)CC(C)(C)C)*;CC;CCOc1ccc(C)cc1S(=O)(=O)NC(C)(C)CC(C)(C)C
O=C(Cc1ccccc1)*;Nc1nc2ccc(Cl)cc2s1;O=C(Cc1ccccc1)Nc1nc2ccc(Cl)cc2s1
COc1ccccc1*;c1c(C)nn2c(NCCOCCO)cc(C)nc12;COc1ccccc1-c1c(C)nn2c(NCCOCCO)cc(C)nc12
O=C(N*)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1;c1nnc(-c2ccco2)o1;O=C(Nc1nnc(-c2ccco2)o1)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1
c1(*)ccc(NS(=O)(=O)c2cc3c4c(c2)CC(=O)N4CCC3)cc1;CC;CCc1ccc(NS(=O)(=O)c2cc3c4c(c2)CC(=O)N4CCC3)cc1
CCCC(=O)N*;c1nnc(-c2ccc(OCC)c(OCC)c2)o1;CCCC(=O)Nc1nnc(-c2ccc(OCC)c(OCC)c2)o1
CCOC(=O)*;c1csc(NC(=O)c2ccccc2OC)n1;CCOC(=O)c1csc(NC(=O)c2ccccc2OC)n1
c1(*)nnc(NC(=O)c2ccc(S(=O)(=O)N3CC(C)OC(C)C3)cc2)o1;CC;CCc1nnc(NC(=O)c2ccc(S(=O)(=O)N3CC(C)OC(C)C3)cc2)o1
COc1ccc(C)cc1*;NC(=O)C(=O)NCCN1CCN(c2ccc(Cl)cc2)CC1;COc1ccc(C)cc1NC(=O)C(=O)NCCN1CCN(c2ccc(Cl)cc2)CC1
O=C(NC1CCCCC1)*;CSc1ccc(-c2ccccc2)nn1;O=C(CSc1ccc(-c2ccccc2)nn1)NC1CCCCC1
Cc1ccc(OCC(O)Cn2c(*)nc3c2c(=O)n(C)c(=O)n3C)cc1C;NCCO;Cc1ccc(OCC(O)Cn2c(NCCO)nc3c2c(=O)n(C)c(=O)n3C)cc1C
n1(*)c(=O)c2c(nc3n2CC(C)CN3c2ccc(Oc3ccccc3)cc2)n(C)c1=O;CC(C)C;CC(C)Cn1c(=O)c2c(nc3n2CC(C)CN3c2ccc(Oc3ccccc3)cc2)n(C)c1=O
C=CCNc1oc(-c2ccco2)nc1S(=O)(=O)*;c1ccc(C)cc1;C=CCNc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(C)cc1
CCOc1cc(-c2ccc(F)cc2)nc2ccc(C(=O)*)cc12;OC;CCOc1cc(-c2ccc(F)cc2)nc2ccc(C(=O)OC)cc12
Cn1c(=O)[nH]c(=O)c2c1nc(N)n2CCC*;c1ccccc1;Cn1c(=O)[nH]c(=O)c2c1nc(N)n2CCCc1ccccc1
c1(*)cc2c(=O)c(Oc3ccccc3)coc2cc1O;CC;CCc1cc2c(=O)c(Oc3ccccc3)coc2cc1O
S(c1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1Cl)*;CC(C)C;CC(C)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1Cl
CNC(=O)*;c1ccsc1NC(=O)c1cccc(OC)c1OC;CNC(=O)c1ccsc1NC(=O)c1cccc(OC)c1OC
CCCCN(C*)c1ncnc2[nH]cnc12;c1ccccc1;CCCCN(Cc1ccccc1)c1ncnc2[nH]cnc12
Cc1cc(C)cc(OCC(=O)Nc2ccc(*)cc2)c1;C(=O)O;Cc1cc(C)cc(OCC(=O)Nc2ccc(C(=O)O)cc2)c1
CC1=C(C(=O)OC(C)C)C(c2ccc(*)cc2)NC(=O)N1C;N(C)C;CC1=C(C(=O)OC(C)C)C(c2ccc(N(C)C)cc2)NC(=O)N1C
O(C(=O)N1CCN(C(=O)CCN2C(=O)/C(=C\c3ccccc3F)SC2=S)CC1)*;CC;CCOC(=O)N1CCN(C(=O)CCN2C(=O)/C(=C\c3ccccc3F)SC2=S)CC1
c1(*)ccc(-c2csc(/C(C#N)=C\c3ccc(O)c([N+](=O)[O-])c3)n2)cc1;CC;CCc1ccc(-c2csc(/C(C#N)=C\c3ccc(O)c([N+](=O)[O-])c3)n2)cc1
Nc1c(N=O)c(=O)[nH]c(=O)n1C*;c1ccccc1;Nc1c(N=O)c(=O)[nH]c(=O)n1Cc1ccccc1
O=C(c1ccc(Cl)cc1)*;Nc1nc2c(F)cccc2s1;O=C(Nc1nc2c(F)cccc2s1)c1ccc(Cl)cc1
CCOC*;Cn1c(SCc2c(F)cccc2Cl)nc2c1c(=O)[nH]c(=O)n2C;CCOCCn1c(SCc2c(F)cccc2Cl)nc2c1c(=O)[nH]c(=O)n2C
COc1cc(/C=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)cc(OC)c1*;OC;COc1cc(/C=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)cc(OC)c1OC
C(c1cc(=O)[nH]c(SCc2nc(-c3ccc(OC)cc3)no2)n1)*;CC;CCCc1cc(=O)[nH]c(SCc2nc(-c3ccc(OC)cc3)no2)n1
CC(=O)O*;c1ccc(N2C(=O)C3CC=C(C)CC3C2=O)cc1;CC(=O)Oc1ccc(N2C(=O)C3CC=C(C)CC3C2=O)cc1
COc1cc(/C=C(\C#N)c2nc3ccccc3s2)cc(*)c1OC;OC;COc1cc(/C=C(\C#N)c2nc3ccccc3s2)cc(OC)c1OC
CC(C)(C)c1ccc(/C=C2\Oc3cc(*)ccc3C2=O)cc1;OCC#N;CC(C)(C)c1ccc(/C=C2\Oc3cc(OCC#N)ccc3C2=O)cc1
O=S(=O)(c1ccccc1Br)*;N1CC(N2CCCC2)C1;O=S(=O)(c1ccccc1Br)N1CC(N2CCCC2)C1
O(c1ccccc1C(=O)Nc1nnc(SCc2cccc(F)c2)s1)*;CC;CCOc1ccccc1C(=O)Nc1nnc(SCc2cccc(F)c2)s1
O=C(N1CC(C(=O)N2CCN(Cc3ccccc3)CC2)C1)*;c1cccs1;O=C(c1cccs1)N1CC(C(=O)N2CCN(Cc3ccccc3)CC2)C1
O=C(N*)c1ccc(F)cc1;c1c(C(=O)Nc2cccc(Cl)c2)oc2ccccc12;O=C(Nc1c(C(=O)Nc2cccc(Cl)c2)oc2ccccc12)c1ccc(F)cc1
C(c1cccc2cc(C(N)=O)c(=Nc3ccccc3)oc12)*;C=C;C=CCc1cccc2cc(C(N)=O)c(=Nc3ccccc3)oc12
n1(*)c(=O)c2c(nc3n2CCCN3c2cccc(Cl)c2)n(C)c1=O;CCCCC;CCCCCn1c(=O)c2c(nc3n2CCCN3c2cccc(Cl)c2)n(C)c1=O
CCCCC*;Nc1nc2c(-c3cccc(C)c3)nnn2c2ccccc12;CCCCCNc1nc2c(-c3cccc(C)c3)nnn2c2ccccc12
CCCCO*;c1ccc(/C=C2/SC(N3CCOCC3)=NC2=O)cc1;CCCCOc1ccc(/C=C2/SC(N3CCOCC3)=NC2=O)cc1
O=S(=O)(NCCCN1CCN(c2ccccc2)CC1)*;c1ccc(Cl)s1;O=S(=O)(NCCCN1CCN(c2ccccc2)CC1)c1ccc(Cl)s1
COc1cc(C(=O)Nc2nc3c(s2)Cc2ccccc2-3)cc(*)c1OC;OC;COc1cc(C(=O)Nc2nc3c(s2)Cc2ccccc2-3)cc(OC)c1OC
O=C(N*)c1ccc(N2C(=O)CCC2=O)cc1;c1nc(-c2cccc3ccccc23)cs1;O=C(Nc1nc(-c2cccc3ccccc23)cs1)c1ccc(N2C(=O)CCC2=O)cc1
CSc1cccc(C(=O)Nc2sc3c(c2*)CCCCC3)c1;C(N)=O;CSc1cccc(C(=O)Nc2sc3c(c2C(N)=O)CCCCC3)c1
